Date,Game,Media_Channel,Cost,Daily_Total_Revenue,Daily_Total_Installs
2014-12-25,8_ball_pool,IronSource,5935.769571810028,7134.996645257219,1917
2014-12-26,8_ball_pool,IronSource,5781.100202694458,14740.107457122405,1977
2014-12-27,8_ball_pool,IronSource,6556.819875802203,14921.553287035871,2020
2014-12-28,8_ball_pool,IronSource,5550.909305793207,11525.703855406286,1879
2014-12-29,8_ball_pool,IronSource,5353.59664393266,14036.495914973704,1921
2014-12-30,8_ball_pool,IronSource,6100.259943909441,13756.368353162652,1883
2014-12-31,8_ball_pool,IronSource,6491.822629997345,12407.478167236619,1987
2015-01-01,8_ball_pool,IronSource,4799.0862111082515,10776.70698287891,1763
2015-01-02,8_ball_pool,IronSource,7251.783361735945,11750.731207170487,2136
2015-01-03,8_ball_pool,IronSource,6327.878614480532,16436.27180766871,2063
2015-01-04,8_ball_pool,IronSource,5721.7709579533675,14075.179435307891,1893
2015-01-05,8_ball_pool,IronSource,5828.564271340563,9841.562672458173,1924
2015-01-06,8_ball_pool,IronSource,6830.384492395788,15759.168086062167,1980
2015-01-07,8_ball_pool,IronSource,4931.584624354654,12510.690033815083,1784
2015-01-08,8_ball_pool,IronSource,6716.410138139519,12696.92352585877,2066
2015-01-09,8_ball_pool,IronSource,6215.185038577701,14093.99868792776,1933
2015-01-10,8_ball_pool,IronSource,6238.674047585076,11478.53533840999,1985
2015-01-11,8_ball_pool,IronSource,6565.479144324428,11071.455347976336,1961
2015-01-12,8_ball_pool,IronSource,6659.254891183976,12796.49609282741,2042
2015-01-13,8_ball_pool,IronSource,5849.668632269886,13162.692683938028,1788
2015-01-14,8_ball_pool,IronSource,5728.50546591466,12913.575556794027,1881
2015-01-15,8_ball_pool,IronSource,6383.809830489167,13461.48186822185,1960
2015-01-16,8_ball_pool,IronSource,5763.01207730292,12069.543323397633,1844
2015-01-17,8_ball_pool,IronSource,6679.0524382501235,12963.803294896525,2098
2015-01-18,8_ball_pool,IronSource,5783.881049859644,7347.681607784195,1929
2015-01-19,8_ball_pool,IronSource,6143.950561169734,11566.419954121127,1958
2015-01-20,8_ball_pool,IronSource,6325.662925313243,13989.697680993355,1893
2015-01-21,8_ball_pool,IronSource,7018.620341048453,14596.71311289972,1934
2015-01-22,8_ball_pool,IronSource,5891.034778151436,15282.333586804834,1974
2015-01-23,8_ball_pool,IronSource,6203.099561105512,11534.326383247468,1921
2015-01-24,8_ball_pool,IronSource,5381.53090451798,11195.732754534547,1959
2015-01-25,8_ball_pool,IronSource,5235.974245219614,10054.901225082413,1927
2015-01-26,8_ball_pool,IronSource,6443.262997813988,12085.694280853797,2082
2015-01-27,8_ball_pool,IronSource,7633.971211050133,16386.401017157867,2059
2015-01-28,8_ball_pool,IronSource,6688.125859502208,13859.359903612982,1912
2015-01-29,8_ball_pool,IronSource,6176.936910668884,12578.152890428037,2028
2015-01-30,8_ball_pool,IronSource,5713.641992037859,13748.715428455407,1920
2015-01-31,8_ball_pool,IronSource,6056.350142569704,10399.192139538245,1921
2015-02-01,8_ball_pool,IronSource,6228.014853560598,13122.243210794939,1812
2015-02-02,8_ball_pool,IronSource,5200.653009049883,8413.660470160848,1662
2015-02-03,8_ball_pool,IronSource,6098.653790436563,11796.88261732271,1763
2015-02-04,8_ball_pool,IronSource,6540.529692188527,12372.529571514146,1857
2015-02-05,8_ball_pool,IronSource,6216.111858788025,11702.740648246508,1847
2015-02-06,8_ball_pool,IronSource,7290.582035673073,12861.876219898339,1932
2015-02-07,8_ball_pool,IronSource,6097.398664664061,9048.26659452254,1697
2015-02-08,8_ball_pool,IronSource,6286.460495456318,11341.441808992171,1607
2015-02-09,8_ball_pool,IronSource,5512.544492389439,9728.984892776429,1725
2015-02-10,8_ball_pool,IronSource,5138.575459203469,11515.120220784342,1756
2015-02-11,8_ball_pool,IronSource,5693.86101593049,12102.687340105424,1597
2015-02-12,8_ball_pool,IronSource,6104.645755478206,10432.01514160216,1577
2015-02-13,8_ball_pool,IronSource,6226.582397589491,10412.412263883625,1773
2015-02-14,8_ball_pool,IronSource,5137.085906987468,12795.396819735659,1645
2015-02-15,8_ball_pool,IronSource,6469.548357146182,10035.504852677255,1788
2015-02-16,8_ball_pool,IronSource,6022.7266033067235,9985.998498141638,1733
2015-02-17,8_ball_pool,IronSource,6439.829398811355,15050.807805023904,1792
2015-02-18,8_ball_pool,IronSource,5964.082843368954,12046.766860966894,1717
2015-02-19,8_ball_pool,IronSource,5092.553449619886,13526.707067309762,1782
2015-02-20,8_ball_pool,IronSource,6776.829709859415,8625.885040441204,1803
2015-02-21,8_ball_pool,IronSource,4968.011075291578,10738.592270785715,1619
2015-02-22,8_ball_pool,IronSource,5783.50121344684,10731.19636575835,1707
2015-02-23,8_ball_pool,IronSource,7060.387339321848,11060.011024980902,1879
2015-02-24,8_ball_pool,IronSource,6454.597780464658,13136.005141064968,1780
2015-02-25,8_ball_pool,IronSource,5865.6848801937995,10440.808411359441,1657
2015-02-26,8_ball_pool,IronSource,5907.3159441951075,11249.075415142826,1719
2015-02-27,8_ball_pool,IronSource,6187.509152963635,10100.015728580998,1704
2015-02-28,8_ball_pool,IronSource,6183.960865788767,10546.617633928374,1710
2015-03-01,8_ball_pool,IronSource,6022.862237562761,12417.154593490837,1673
2015-03-02,8_ball_pool,IronSource,5798.941381284241,13625.184402294797,1529
2015-03-03,8_ball_pool,IronSource,5815.404870477797,11132.695319121605,1508
2015-03-04,8_ball_pool,IronSource,5650.378145152932,11268.523019797012,1549
2015-03-05,8_ball_pool,IronSource,5137.568898187917,9544.197918585478,1567
2015-03-06,8_ball_pool,IronSource,6102.068004353387,10292.918345215083,1708
2015-03-07,8_ball_pool,IronSource,6424.366711338459,10731.220984219974,1529
2015-03-08,8_ball_pool,IronSource,6691.781847995325,9219.48232238849,1682
2015-03-09,8_ball_pool,IronSource,6219.973361298565,9410.054882757662,1632
2015-03-10,8_ball_pool,IronSource,5571.813012680315,9586.368885880443,1543
2015-03-11,8_ball_pool,IronSource,5025.440735211271,7679.001195051594,1424
2015-03-12,8_ball_pool,IronSource,5494.738980119418,8578.699268409999,1555
2015-03-13,8_ball_pool,IronSource,5549.472442454409,7468.694223949348,1399
2015-03-14,8_ball_pool,IronSource,4968.927672719433,7953.985357290506,1485
2015-03-15,8_ball_pool,IronSource,6467.888241120772,9651.305930938488,1567
2015-03-16,8_ball_pool,IronSource,6791.441993482604,10141.217093793612,1661
2015-03-17,8_ball_pool,IronSource,6218.234283277279,11005.131408226649,1499
2015-03-18,8_ball_pool,IronSource,6265.850846172735,11842.267994227012,1448
2015-03-19,8_ball_pool,IronSource,5536.929266325924,11158.823729637055,1567
2015-03-20,8_ball_pool,IronSource,5303.345445992776,9290.682881376692,1477
2015-03-21,8_ball_pool,IronSource,5175.519462342822,8746.858496215189,1505
2015-03-22,8_ball_pool,IronSource,5765.491718721135,7914.903699612564,1473
2015-03-23,8_ball_pool,IronSource,5960.276672439708,11177.000325565961,1648
2015-03-24,8_ball_pool,IronSource,6313.345171574974,11706.846796756026,1579
2015-03-25,8_ball_pool,IronSource,5951.6003328512215,8759.128881796923,1438
2015-03-26,8_ball_pool,IronSource,6581.265119692297,11938.231430232092,1558
2015-03-27,8_ball_pool,IronSource,5421.606434096651,10934.089847363908,1569
2015-03-28,8_ball_pool,IronSource,5623.316799687449,10015.004472887278,1496
2015-03-29,8_ball_pool,IronSource,5404.784656190915,10519.061313844906,1549
2015-03-30,8_ball_pool,IronSource,5866.255610301547,11101.86792328069,1539
2015-03-31,8_ball_pool,IronSource,5321.578873754723,10021.210220809215,1519
2015-04-01,8_ball_pool,IronSource,5438.937253505471,8186.655595581136,1648
2015-04-02,8_ball_pool,IronSource,5864.803916565725,9091.16275138655,1718
2015-04-03,8_ball_pool,IronSource,6245.380728740209,14225.779017844357,1731
2015-04-04,8_ball_pool,IronSource,7726.511339897703,15747.887606894968,1840
2015-04-05,8_ball_pool,IronSource,5673.341309037672,11701.889193640218,1712
2015-04-06,8_ball_pool,IronSource,5340.571558567448,14212.974200432294,1686
2015-04-07,8_ball_pool,IronSource,5980.857570052277,9114.80998574819,1802
2015-04-08,8_ball_pool,IronSource,6228.930151466583,11399.546069663382,1790
2015-04-09,8_ball_pool,IronSource,6588.7430830582725,12455.201907649369,1755
2015-04-10,8_ball_pool,IronSource,6256.035462378219,8206.803751550931,1748
2015-04-11,8_ball_pool,IronSource,5316.758806076796,8648.726139832677,1679
2015-04-12,8_ball_pool,IronSource,5896.4650429259445,10484.74373248818,1722
2015-04-13,8_ball_pool,IronSource,5709.7287589579255,9893.524387231108,1710
2015-04-14,8_ball_pool,IronSource,6570.347519092334,10161.48582571248,1737
2015-04-15,8_ball_pool,IronSource,6966.056645076981,13858.882342098002,1822
2015-04-16,8_ball_pool,IronSource,5622.206788945854,14941.30961290489,1702
2015-04-17,8_ball_pool,IronSource,5215.09443832661,10955.206887689917,1610
2015-04-18,8_ball_pool,IronSource,5192.107289298579,14026.793593539423,1692
2015-04-19,8_ball_pool,IronSource,6097.567472375279,12249.98497070176,1775
2015-04-20,8_ball_pool,IronSource,6261.047702820193,8698.123395110077,1788
2015-04-21,8_ball_pool,IronSource,5353.00197126869,10766.342298179214,1768
2015-04-22,8_ball_pool,IronSource,6153.269915406202,12454.241840591141,1827
2015-04-23,8_ball_pool,IronSource,6452.451149921311,11406.07397972216,1832
2015-04-24,8_ball_pool,IronSource,5872.939938763236,10817.235711072419,1714
2015-04-25,8_ball_pool,IronSource,5253.322129640623,10693.824743513502,1697
2015-04-26,8_ball_pool,IronSource,6608.5885506851755,14804.023579179859,1937
2015-04-27,8_ball_pool,IronSource,5003.27098156169,9058.42189204285,1635
2015-04-28,8_ball_pool,IronSource,5814.870855668279,12906.903418930895,1779
2015-04-29,8_ball_pool,IronSource,5961.901807535507,8557.210871099258,1723
2015-04-30,8_ball_pool,IronSource,5478.290680210626,10161.815390330328,1567
2015-05-01,8_ball_pool,IronSource,5654.529840614057,14219.183544320498,1920
2015-05-02,8_ball_pool,IronSource,6654.096012750754,16999.2386559275,2006
2015-05-03,8_ball_pool,IronSource,5465.736602756753,12664.565502920592,1944
2015-05-04,8_ball_pool,IronSource,5114.808808822143,11437.600661537246,1869
2015-05-05,8_ball_pool,IronSource,5966.739117515956,13720.007794035784,1899
2015-05-06,8_ball_pool,IronSource,5392.6201991892385,11642.220082696738,2021
2015-05-07,8_ball_pool,IronSource,6846.404524217933,11848.555390903062,2130
2015-05-08,8_ball_pool,IronSource,6697.59519671215,12602.516882692566,2029
2015-05-09,8_ball_pool,IronSource,6523.580855148383,10725.935730595178,2111
2015-05-10,8_ball_pool,IronSource,6556.854821626534,16837.57634914986,2096
2015-05-11,8_ball_pool,IronSource,7138.148059583729,13993.899694814967,2008
2015-05-12,8_ball_pool,IronSource,7120.616850622507,13815.014711421412,2052
2015-05-13,8_ball_pool,IronSource,5962.1609417605405,14413.968071904437,1920
2015-05-14,8_ball_pool,IronSource,5373.808330229791,12641.500440336018,1993
2015-05-15,8_ball_pool,IronSource,5882.199151377873,15484.147664257562,1946
2015-05-16,8_ball_pool,IronSource,6938.511096718371,15893.344790925516,2048
2015-05-17,8_ball_pool,IronSource,6516.912870731019,12778.670601231053,1982
2015-05-18,8_ball_pool,IronSource,5731.934674040999,15816.61182510524,1794
2015-05-19,8_ball_pool,IronSource,5409.127498682066,11360.24945491603,1855
2015-05-20,8_ball_pool,IronSource,6012.422250508229,16599.523533561194,2008
2015-05-21,8_ball_pool,IronSource,5407.472808577774,15004.38483143024,1923
2015-05-22,8_ball_pool,IronSource,5578.1278466420945,13058.732034467517,1984
2015-05-23,8_ball_pool,IronSource,6057.128436799704,15641.464977518866,1994
2015-05-24,8_ball_pool,IronSource,6079.531314146338,12304.956665004984,1847
2015-05-25,8_ball_pool,IronSource,5603.790641627799,12066.378235382537,1989
2015-05-26,8_ball_pool,IronSource,5301.960808991122,10182.974610253465,1922
2015-05-27,8_ball_pool,IronSource,5941.933742365651,16989.268831895773,1946
2015-05-28,8_ball_pool,IronSource,4750.046736210156,11525.315226668676,1819
2015-05-29,8_ball_pool,IronSource,6383.096771972425,13041.529159970134,2041
2015-05-30,8_ball_pool,IronSource,6653.828566540962,16315.894625984442,1989
2015-05-31,8_ball_pool,IronSource,5968.001921725755,14077.171346390238,2024
2015-06-01,8_ball_pool,IronSource,5576.4172059419,15407.211514077317,2181
2015-06-02,8_ball_pool,IronSource,5631.868371443825,20960.092149702283,2224
2015-06-03,8_ball_pool,IronSource,5449.620008995922,12400.113608911752,2210
2015-06-04,8_ball_pool,IronSource,6339.041405847837,18062.018804089465,2198
2015-06-05,8_ball_pool,IronSource,5283.425369256669,13191.27167683969,2162
2015-06-06,8_ball_pool,IronSource,5693.123124198321,13676.075811134953,2224
2015-06-07,8_ball_pool,IronSource,5158.385462794718,16934.90999049729,2042
2015-06-08,8_ball_pool,IronSource,6549.8616508187615,15289.73076323955,2167
2015-06-09,8_ball_pool,IronSource,5786.369464820626,16436.677209830646,2192
2015-06-10,8_ball_pool,IronSource,5840.61245027208,14639.991042634407,2066
2015-06-11,8_ball_pool,IronSource,4976.649333912362,10456.58283210302,1902
2015-06-12,8_ball_pool,IronSource,5074.80735257877,9612.904458069697,2099
2015-06-13,8_ball_pool,IronSource,6197.35763399681,15885.82150374797,2227
2015-06-14,8_ball_pool,IronSource,6622.6782165693085,14317.372780278267,2333
2015-06-15,8_ball_pool,IronSource,5278.933175830666,14456.230544359105,2195
2015-06-16,8_ball_pool,IronSource,5299.312536312907,12752.858703345006,2149
2015-06-17,8_ball_pool,IronSource,6269.577879330553,17477.986852676426,2244
2015-06-18,8_ball_pool,IronSource,5379.75587346363,13380.768991408033,2091
2015-06-19,8_ball_pool,IronSource,6187.811510909233,15227.017189696615,2166
2015-06-20,8_ball_pool,IronSource,6433.970918361541,16512.4452959577,2176
2015-06-21,8_ball_pool,IronSource,6105.758957994249,8749.632408443302,2194
2015-06-22,8_ball_pool,IronSource,6278.338240648939,13473.857613562246,2206
2015-06-23,8_ball_pool,IronSource,5597.994252904636,14791.86778764375,2215
2015-06-24,8_ball_pool,IronSource,6939.381753999366,17912.108071250455,2323
2015-06-25,8_ball_pool,IronSource,5460.745644531573,14898.498826396739,2131
2015-06-26,8_ball_pool,IronSource,5805.566985800997,13129.215495077098,2157
2015-06-27,8_ball_pool,IronSource,5053.380735145868,8314.20731096598,2096
2015-06-28,8_ball_pool,IronSource,4978.565122193163,12613.015975904587,2046
2015-06-29,8_ball_pool,IronSource,5309.703575283611,14612.516896052584,2193
2015-06-30,8_ball_pool,IronSource,5654.426563319495,12954.86169625121,2182
2015-07-01,8_ball_pool,IronSource,4781.4483518868165,8538.789866689429,2454
2015-07-02,8_ball_pool,IronSource,5868.037129097961,14538.68646127099,2356
2015-07-03,8_ball_pool,IronSource,5080.220575484294,14015.432129911384,2473
2015-07-04,8_ball_pool,IronSource,5232.454088994947,13937.735757034621,2396
2015-07-05,8_ball_pool,IronSource,5082.473545875795,15640.656056068652,2374
2015-07-06,8_ball_pool,IronSource,4802.530301946464,14157.778611243575,2352
2015-07-07,8_ball_pool,IronSource,6713.751344343636,15394.296044131615,2774
2015-07-08,8_ball_pool,IronSource,6675.6771017262745,16014.438446142178,2617
2015-07-09,8_ball_pool,IronSource,6098.000245623141,18298.669326559768,2593
2015-07-10,8_ball_pool,IronSource,5865.586936197317,20139.21426537359,2659
2015-07-11,8_ball_pool,IronSource,6638.88575043075,18412.828448229928,2681
2015-07-12,8_ball_pool,IronSource,6286.829282148295,16668.835420871088,2659
2015-07-13,8_ball_pool,IronSource,5880.886513289234,16793.727341159825,2424
2015-07-14,8_ball_pool,IronSource,5191.408657409549,17084.12008947396,2575
2015-07-15,8_ball_pool,IronSource,4996.140426308141,14797.945761910647,2384
2015-07-16,8_ball_pool,IronSource,5095.521898481491,17316.738304247338,2308
2015-07-17,8_ball_pool,IronSource,6429.142925049185,18862.99510895396,2693
2015-07-18,8_ball_pool,IronSource,6162.711103869239,22149.973992441697,2570
2015-07-19,8_ball_pool,IronSource,6866.784134638146,14771.303761721745,2755
2015-07-20,8_ball_pool,IronSource,5645.1555483455895,17704.961585389297,2601
2015-07-21,8_ball_pool,IronSource,6368.445235898802,18628.30177259398,2692
2015-07-22,8_ball_pool,IronSource,5300.818522497503,15373.073809879079,2363
2015-07-23,8_ball_pool,IronSource,6664.39922506708,16925.99383850387,2643
2015-07-24,8_ball_pool,IronSource,6499.18155790041,17358.816991588952,2772
2015-07-25,8_ball_pool,IronSource,5460.653277105273,14752.436501869857,2411
2015-07-26,8_ball_pool,IronSource,6369.74539129354,18948.459328198012,2529
2015-07-27,8_ball_pool,IronSource,6282.014739186647,17079.521220355084,2548
2015-07-28,8_ball_pool,IronSource,5785.562876298037,18806.438881552014,2648
2015-07-29,8_ball_pool,IronSource,5899.386321563726,17459.404046693875,2530
2015-07-30,8_ball_pool,IronSource,7309.1135921100895,20601.51200186965,2633
2015-07-31,8_ball_pool,IronSource,5191.116378279853,17203.879208460545,2449
2015-08-01,8_ball_pool,IronSource,6263.372377672545,20083.849922735557,3095
2015-08-02,8_ball_pool,IronSource,5859.932888228134,18451.003006510204,3015
2015-08-03,8_ball_pool,IronSource,5414.875283899507,18389.768945813787,2888
2015-08-04,8_ball_pool,IronSource,5087.775965304487,20057.807188161598,3021
2015-08-05,8_ball_pool,IronSource,6484.245244302769,18083.090013699482,2974
2015-08-06,8_ball_pool,IronSource,5801.832218365437,19998.16425976046,2909
2015-08-07,8_ball_pool,IronSource,5341.353913354636,18616.385790981913,2709
2015-08-08,8_ball_pool,IronSource,6644.823023164796,19348.559757577033,3079
2015-08-09,8_ball_pool,IronSource,5284.185714620905,11462.93578625365,3052
2015-08-10,8_ball_pool,IronSource,5942.090626944951,22222.817541267323,3093
2015-08-11,8_ball_pool,IronSource,6286.881793921272,24122.91798315545,3064
2015-08-12,8_ball_pool,IronSource,5771.232216839107,21994.1131505282,3157
2015-08-13,8_ball_pool,IronSource,5018.559062829344,22154.987424595936,2808
2015-08-14,8_ball_pool,IronSource,5529.474129288871,17033.993760129306,2801
2015-08-15,8_ball_pool,IronSource,5547.960700532706,22579.532489949364,3079
2015-08-16,8_ball_pool,IronSource,6287.500292979522,14476.084683664285,3027
2015-08-17,8_ball_pool,IronSource,5625.133210703519,23836.531123551704,3155
2015-08-18,8_ball_pool,IronSource,5434.666967087699,22250.312252241067,2842
2015-08-19,8_ball_pool,IronSource,6225.122171445991,20967.596995911626,3065
2015-08-20,8_ball_pool,IronSource,6527.509403509118,13550.93250294941,3160
2015-08-21,8_ball_pool,IronSource,5979.803524294334,25014.1366858739,2954
